L0 Domain,L3 Sub-Category,L2 Category,L1 Sub-Domain,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable,Returnable,Replaceable,COD Available,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile,Liquid,Hazardous,Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Gender,Type,Fabric 2,images.img1,images.img2,images.img3,images.img4,Sustainable,images.img5,images.img6,Eunimart Reference Code
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Striped Tummy Shapewear,Black,XXL,1,BRACHY,999,629,This item cannot be returned.,-,-,1,Units,Elastane,"One Place For Girls, R-86-A, R Block, Upper Ground Floor, Near Sai Mandir,,Khirki Extension Malviya Nagar, New Delhi,South Delhi, Delhi, 110017",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_BRACHY_19590246WomenBlackStripedTummyShapewear_4.jpg,-,-,-,EU00981410
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Magenta Solid Saree Shapewear,Magenta,S/M,1,VAIRAGEE,1999,799,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_4.jpg,-,-,-,EU00981411
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Magenta Solid Saree Shapewear,Magenta,L/XL,1,VAIRAGEE,1999,799,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_4.jpg,-,-,-,EU00981412
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Magenta Solid Saree Shapewear,Magenta,XXL,1,VAIRAGEE,1999,799,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17734690WomenMagentaSolidSareeShapewear_4.jpg,-,-,-,EU00981413
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Beige & Purple Solid Reversible Saree Shapewear,"Purple,Beige",S,1,Zivame,1495,1121,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Reliance Retail Limited3rd Floor, Court House, Lokmanya Tilak MargzDhobi Talao,Mumbai - 400 002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_4.jpg,-,-,-,EU00981414
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Beige & Purple Solid Reversible Saree Shapewear,"Purple,Beige",M,1,Zivame,1495,1121,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Reliance Retail Limited3rd Floor, Court House, Lokmanya Tilak MargzDhobi Talao,Mumbai - 400 002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_4.jpg,-,-,-,EU00981415
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Beige & Purple Solid Reversible Saree Shapewear,"Purple,Beige",L,1,Zivame,1495,1121,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Reliance Retail Limited3rd Floor, Court House, Lokmanya Tilak MargzDhobi Talao,Mumbai - 400 002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_4.jpg,-,-,-,EU00981416
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Beige & Purple Solid Reversible Saree Shapewear,"Purple,Beige",XL,1,Zivame,1495,1121,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Reliance Retail Limited3rd Floor, Court House, Lokmanya Tilak MargzDhobi Talao,Mumbai - 400 002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_4.jpg,-,-,-,EU00981417
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Beige & Purple Solid Reversible Saree Shapewear,"Purple,Beige",XXL,1,Zivame,1495,1121,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Reliance Retail Limited3rd Floor, Court House, Lokmanya Tilak MargzDhobi Talao,Mumbai - 400 002",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17700806BeigePurpleSolidReversibleSareeShapewear_4.jpg,-,-,-,EU00981418
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Green Solid Saree Shapewear,Green,S/M,1,VAIRAGEE,1999,699,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_4.jpg,-,-,-,EU00981419
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Green Solid Saree Shapewear,Green,L/XL,1,VAIRAGEE,1999,699,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_4.jpg,-,-,-,EU00981420
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Green Solid Saree Shapewear,Green,XXL,1,VAIRAGEE,1999,699,This item cannot be returned.,-,-,1,Units,Elastane,"Vivera International, Vivera International , 2018,New sardar traders market,Puna kumbhariya rd,Surat-395010",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_VAIRAGEE_17659078WomenGreenSolidSareeShapewear_4.jpg,-,-,-,EU00981421
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Beige Solid Tummy & Thigh Shapewear,Beige,M,1,Wacoal,5199,4159,This item cannot be returned.,-,-,1,Units,Elastane,"WACOAL INDIA PRIVATE LIMITED, Las Americas Industrial Free Zone, Km. 22, Aut. Las Americas, Santo Domingo, Dominican Republic Pin code - 10103",Dominican Republic,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_4.jpg,-,-,-,EU00981422
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Beige Solid Tummy & Thigh Shapewear,Beige,L,1,Wacoal,5199,4159,This item cannot be returned.,-,-,1,Units,Elastane,"WACOAL INDIA PRIVATE LIMITED, Las Americas Industrial Free Zone, Km. 22, Aut. Las Americas, Santo Domingo, Dominican Republic Pin code - 10103",Dominican Republic,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_4.jpg,-,-,-,EU00981423
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Beige Solid Tummy & Thigh Shapewear,Beige,XL,1,Wacoal,5199,4159,This item cannot be returned.,-,-,1,Units,Elastane,"WACOAL INDIA PRIVATE LIMITED, Las Americas Industrial Free Zone, Km. 22, Aut. Las Americas, Santo Domingo, Dominican Republic Pin code - 10103",Dominican Republic,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_4.jpg,-,-,-,EU00981424
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Beige Solid Tummy & Thigh Shapewear,Beige,XXL,1,Wacoal,5199,4159,This item cannot be returned.,-,-,1,Units,Elastane,"WACOAL INDIA PRIVATE LIMITED, Las Americas Industrial Free Zone, Km. 22, Aut. Las Americas, Santo Domingo, Dominican Republic Pin code - 10103",Dominican Republic,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Wacoal_16290342WomenBeigeSolidTummyThighShapewear_4.jpg,-,-,-,EU00981425
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Red Solid Tummy Tucker Shapewear,Red,S,1,mod & shy,1099,648,This item cannot be returned.,-,-,1,Units,Elastane,"Ananta Fashion, Ananta Fashion,U-155 First Floor Upadhyay Block,Shakerpur Delhi-110092",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Shaper Brief,Elastane,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_4.jpg,-,-,-,EU00981426
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Red Solid Tummy Tucker Shapewear,Red,M,1,mod & shy,1099,648,This item cannot be returned.,-,-,1,Units,Elastane,"Ananta Fashion, Ananta Fashion,U-155 First Floor Upadhyay Block,Shakerpur Delhi-110092",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Shaper Brief,Elastane,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_4.jpg,-,-,-,EU00981427
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Red Solid Tummy Tucker Shapewear,Red,L,1,mod & shy,1099,648,This item cannot be returned.,-,-,1,Units,Elastane,"Ananta Fashion, Ananta Fashion,U-155 First Floor Upadhyay Block,Shakerpur Delhi-110092",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Shaper Brief,Elastane,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_4.jpg,-,-,-,EU00981428
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Red Solid Tummy Tucker Shapewear,Red,XL,1,mod & shy,1099,648,This item cannot be returned.,-,-,1,Units,Elastane,"Ananta Fashion, Ananta Fashion,U-155 First Floor Upadhyay Block,Shakerpur Delhi-110092",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Shaper Brief,Elastane,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_modshy_16046516WomenRedSolidTummyTuckerShapewear_4.jpg,-,-,-,EU00981429
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Beige Solid Corset,Beige,XS,1,Ginger by Lifestyle,349,349,This item cannot be returned.,-,-,1,Units,Polyester,"LANDMARK ONLINE INDIA PVT LTD, Lifestyle International Private Limited, 77 Town Centre, Building No 3 West Wing, Off, Yamlur PO, Bengaluru, Karnataka 560037",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Corset,-,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15502338WomenBeigeSolidCorset_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15502338WomenBeigeSolidCorset_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15502338WomenBeigeSolidCorset_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_GingerbyLifestyle_15502338WomenBeigeSolidCorset_4.jpg,-,-,-,EU00981430
