L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Care Instruction,Specification,About
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Casasunco,"Casasunco Silicon Spatula - Wooden Handle, Blue/Grey - For Kitchen Purposes, 1 pc","Add colours and style to your cooking by using this trendy spatula. The handle is made using wooden material and the front part is designed using the silicone material which is heat resistant, non-toxic, flexible, durable and eco-friendly. Since it is easy to use and clean, the heads of spatula are detachable for easy cleaning.",1 pc,pc,1 pc,1,1,339,249,"Plot 84, Nawada Industrial Area, Uttam Nagar, New Delhi-112",China,['40154230'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40154230_2-casasunco-silicon-spatula-wooden-handle-bluegrey-for-kitchen-purposes.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154230-2_2-casasunco-silicon-spatula-wooden-handle-bluegrey-for-kitchen-purposes.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154230-3_2-casasunco-silicon-spatula-wooden-handle-bluegrey-for-kitchen-purposes.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154230-4_1-casasunco-silicon-spatula-wooden-handle-bluegrey-for-kitchen-purposes.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154230-5_1-casasunco-silicon-spatula-wooden-handle-bluegrey-for-kitchen-purposes.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40154230'}, {'Country of origin': 'China'}, {'",-,-,-,Do not use harsh chemicals to clean.,"Brand: Casasunco
Model No.: BB-1154 BL
Material: Wooden and Silicone
Product Type: Spatula
Colour: Blue
Package Content: 1",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Casasunco,"Casasunco Silicon Spatula - Wooden Handle, Blue/Grey Assorted - For Kitchen Use, 1 pc","Add colours and style to your cooking by using this trendy spatula. The spatula handle is made using wooden material and the front part is designed using the silicone material which is heat resistant, non-toxic, flexible, durable and eco-friendly. Since it is easy to use and clean, the heads of spatula are detachable for easy cleaning.",1 pc,pc,1 pc,1,1,339,219,"Plot 84, Nawada Industrial Area, Uttam Nagar, New Delhi-112",China,['40154234'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40154234_2-casasunco-silicon-spatula-wooden-handle-bluegrey-assorted-for-kitchen-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154234-2_2-casasunco-silicon-spatula-wooden-handle-bluegrey-assorted-for-kitchen-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154234-3_1-casasunco-silicon-spatula-wooden-handle-bluegrey-assorted-for-kitchen-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154234-4_1-casasunco-silicon-spatula-wooden-handle-bluegrey-assorted-for-kitchen-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154234-5_1-casasunco-silicon-spatula-wooden-handle-bluegrey-assorted-for-kitchen-use.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40154234'}, {'Country of Origin': 'China'}, {'",-,-,-,Do not use harsh chemicals to clean.,"Brand: Casasunco
Model No.: BB-1156 BL
Material: Wooden and Silicone
Product Type: Spatula
Colour: Blue
Package Content: 1",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Casasunco,"Casasunco Silicone Cooking Spatula - Blue/Grey Assorted, 1 pc","Add colours and style to your cooking by using this trendy spatula. The spatula is designed using the silicone material which is heat resistant, non-toxic, flexible, durable and eco-friendly, whereas the handle is made up of plastic material which offers superior grip. It is easy to use and clean.",1 pc,pc,1 pc,1,1,229,149,"Plot 84, Nawada Industrial Area, Uttam Nagar, New Delhi-112",China,['40154297'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40154297_2-casasunco-silicone-cooking-spatula-bluegrey-assorted.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154297-2_2-casasunco-silicone-cooking-spatula-bluegrey-assorted.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154297-3_1-casasunco-silicone-cooking-spatula-bluegrey-assorted.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154297-4_1-casasunco-silicone-cooking-spatula-bluegrey-assorted.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154297-5_1-casasunco-silicone-cooking-spatula-bluegrey-assorted.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40154297'}, {'Manufactured & Marketed by': 'Plot 84, Nawada Industrial Area, Uttam Nagar, New Delhi-112'}, {'Country of Origin': 'China'}, {'","Plot 84, Nawada Industrial Area, Uttam Nagar, New Delhi-112",-,-,Do not use harsh chemicals to clean.,"Brand: Casasunco
Model No.: BB-1165
Material: Silicone And Plastic
Product Type: Spatula
Colour: Blue
Package Content: 1",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Casasunco,"Casasunco Silicone Spatula - Assorted colors, Heat-Resistant - For Kitchen Use, 1 pc","Add colours and style to your cooking by using this trendy spatula. The spatula is designed using the silicone material which is heat resistant, non-toxic, flexible, durable and eco-friendly, whereas the handle is made up of plastic material which offers superior grip. It is easy to use and clean.
PLEASE NOTE: Stock will be sent based on colours available",1 pc,pc,1 pc,1,1,229,149,"Plot 84, Nawada Industrial Area, Uttam Nagar, New Delhi-112",China,['40154296'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40154296_2-casasunco-silicone-spatula-assorted-colors-heat-resistant-for-kitchen-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154296-2_2-casasunco-silicone-spatula-assorted-colors-heat-resistant-for-kitchen-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154296-3_1-casasunco-silicone-spatula-assorted-colors-heat-resistant-for-kitchen-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154296-4_1-casasunco-silicone-spatula-assorted-colors-heat-resistant-for-kitchen-use.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40154296-5_1-casasunco-silicone-spatula-assorted-colors-heat-resistant-for-kitchen-use.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40154296'}, {'Manufactured & Marketed by': 'Plot 84, Nawada Industrial Area, Uttam Nagar, New Delhi-112'}, {'Country of Origin': 'China'}, {'","Plot 84, Nawada Industrial Area, Uttam Nagar, New Delhi-112",-,-,Do not use harsh chemicals to clean.,"Brand: Casasunco
Model No.: BB-1165 PNK
Material: Silicone And Plastic
Product Type: Spatula
Colour: Pink
Package Content: 1",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Cook4U,"Cook4U Chocolate Mould Silicone -BB130 (Assorted colors), 1 pc","Make your drinks a little more fun and joyful with this orange mould tray. The mould tray is made using high-quality silicone, which proves to be lightweight, durable and flexible. The man designed shapes on the mould tray looks alluring and the flexible body lets you release ice/chocolates with ease. Amaze your guests by serving them drinks with unique man-shaped ice in it. Also, this mould can be used to make chocolates at home.
PLEASE NOTE: Stock will be sent based on colours available",1 pc,pc,1 pc,1,1,120,89,"Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059",China,['40177198'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40177198_3-cook4u-chocolate-mould-silicone-bb130-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40177198-2_4-cook4u-chocolate-mould-silicone-bb130-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40177198-3_4-cook4u-chocolate-mould-silicone-bb130-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40177198-4_4-cook4u-chocolate-mould-silicone-bb130-assorted-colors.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40177198'}, {'Country of Origin': 'China'}]",-,-,-,Do not use a hard scrubber to clean,"‚ Brand : Cook4U
‚ Type of Product : Mould Tray
‚ Material : Silicone
‚ Colour : Orange
‚ Model No : BB 130 Orange
‚ Best Used For : It can be used to make chocolates
‚ Dimension(LXBXH ) : 29 cm X 4 cm X 9 cm
‚ Package Content : 1 Pc",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Cook4U,"Cook4U Silicon Chocolate/Ice Mould - Alphabetic, (Assorted colors), 1 pc","Cook4U Chocolate moulds are perfect for making chocolates, cakes, mousse, jelly, puddings and fruit pies. They are suitable for microwave ovens, toasters and refrigerator. The mould has 15 slots and can make 15 pieces of ice cubes at a time. These sets do not lose their shape, break, or get brittle. They can be used and reused multiple times to make wedding candies, baby shower snacks or kids lemon lollipops. They are 100 % silicon chocolate moulds and are microwave, oven, and cooker safe which can withstand + 280 Degrees To - 60 Degrees. The product can only be returned if it is not used and is in its packed condition.
PLEASE NOTE: Stock will be sent based on colours available",1 pc,pc,1 pc,1,1,339,219,"Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059",China,['40115097'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40115097_2-cook4u-silicon-chocolateice-mould-alphabetic-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115097-2_2-cook4u-silicon-chocolateice-mould-alphabetic-assorted-colors.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40115097'}, {'Manufacturer Name & ': 'Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059'}, {'Country of Origin': 'China'}]",-,-,-,Wash and rinse with liquid soap and lukewarm water. Soak the moulds in detergent or soap and avoid the use of abrasive scrubbers and washing powders.,‚ Brand - COOK4U ‚ Type - Moulds ‚ Model no - BB131 - BR ‚ Material - Silicon ‚ Colour - Brown ‚ Weight - 108 gm ‚ Dimension - 12.5X8X22.5(LxWxH)Cm ‚ No of pcs - 1 pc ‚ Product content - 1 Pc Mould 15 cavity,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Cook4U,"Cook4U Silicon Chocolate/Ice Mould - Alphabetic, Blue, 1 pc","Cook4U Chocolate moulds are perfect for making chocolates, cakes, mousse, jelly, puddings and fruit pies. They are suitable for microwave ovens, toasters and refrigerator. The mould has 15 slots and can make 15 pieces of ice cubes at a time. These sets do not lose their shape, break, or get brittle. They can be used and reused multiple times to make wedding candies, baby shower snacks or kids lemon lollipops. They are 100 % silicon chocolate moulds and are microwave, oven, and cooker safe which can withstand + 280 Degrees To - 60 Degrees. The product can only be returned if it is not used and is in its packed condition.",1 pc,pc,1 pc,1,1,249,159,"Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059",China,['9572107709971'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40115099_2-cook4u-silicon-chocolateice-mould-alphabetic-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115099-2_2-cook4u-silicon-chocolateice-mould-alphabetic-blue.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '9572107709971'}, {'Manufacturer Name & ': 'Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059'}, {'Country of Origin': 'China'}]",-,-,-,Wash and rinse with liquid soap and lukewarm water. Soak the moulds in detergent or soap and avoid the use of abrasive scrubbers and washing powders.,‚ Brand - COOK4U ‚ Type - Moulds ‚ Model no - BB132 - G ‚ Material - Silicon ‚ Colour - Green ‚ Weight - 60 gm ‚ Dimension - 10.5X1X19.5(LxWxH)Cm ‚ No of pcs - 1 pc ‚ Product content - 1 Pc Mould 15 cavity,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Cook4U,"Cook4U Silicon Chocolate/Ice Mould - Circular, Assorted colors, 1 pc","Make baking at home fun with this cute silicone muffin mould by Cook4U. In a flexible body, the mould can bake up to four muffins at a time. Its design makes it easy for you pick cupcakes from it. Also, it is easily washable and long-lasting. The mould is safe to use in ovens and freezers.
PLEASE NOTE: Stock will be sent based on colours available",1 pc,pc,1 pc,1,1,199,139,"Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059",China,['40160885'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40160885_1-cook4u-silicon-chocolateice-mould-circular-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160885-2_1-cook4u-silicon-chocolateice-mould-circular-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160885-3_1-cook4u-silicon-chocolateice-mould-circular-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160885-4_1-cook4u-silicon-chocolateice-mould-circular-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160885-5_1-cook4u-silicon-chocolateice-mould-circular-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160885-6_1-cook4u-silicon-chocolateice-mould-circular-assorted-colors.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40160885'}, {'Country of Origin': 'China'}, {'",-,-,-,-,"‚ Brand: Cook4U
‚ Type of Product: Muffin Mould
‚ Material: Silicone
‚ Colour: Red
‚ Care Instructions: Do not use harsh chemicals to clean
‚ Model No: BB 129 Red
‚ Dimension (LXBXH): 18 cmX18 cmX3.5 cm
‚ Package Content: 1 Pc Mould Tray",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Cook4U,"Cook4U Silicon Chocolate/Ice Mould - Hearts Shape, Assorted colors, 1 pc","Cook4U Chocolate moulds are perfect for making chocolates, cakes, mousse, jelly, puddings and fruit pies. They are suitable for microwave ovens, toasters and refrigerator. The mould has 10 slots and can make 10 pieces of ice cubes at a time. These sets do not lose their shape, break, or get brittle. They can be used and reused multiple times to make wedding candies, baby shower snacks or kids lemon lollipops. They are 100 % silicon chocolate moulds and are microwave, oven, and cooker safe which can withstand + 280 Degrees To - 60 Degrees. The product can only be returned if it is not used and is in its packed condition.
PLEASE NOTE: Stock will be sent based on colours available",1 pc,pc,1 pc,1,1,129,89,"Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059",China,['40115105'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40115105_2-cook4u-silicon-chocolateice-mould-hearts-shape-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115105-2_2-cook4u-silicon-chocolateice-mould-hearts-shape-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115105-3_1-cook4u-silicon-chocolateice-mould-hearts-shape-assorted-colors.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40115105'}, {'Manufacturer Name & ': 'Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059'}, {'Country of Origin': 'China'}]",-,-,-,"Wash and rinse with liquid soap and lukewarm water.
Soak the moulds in detergent or soap and avoid the use of abrasive scrubbers and washing powders.","‚ Brand - COOK4U
‚ Type - Moulds
‚ Model no - BB159 - R
‚ Material - Silicon
‚ Colour - Assorted
‚ Weight - 26 g
‚ Dimension - 14.5X13X1.2 (LxWxH) cm
‚ No of pcs - 1 pc
‚ Product content - 1 pc mould 10 cavity",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Cook4U,"Cook4U Silicon Chocolate/Ice Mould - Multi Shapes, (Assorted colors), 1 pc","Cook4U Chocolate moulds are perfect for making chocolates, cakes, mousse, jelly, puddings and fruit pies. They are suitable for microwave ovens, toasters and refrigerator. The mould has 15 slots and can make 15 pieces of ice cubes at a time. These sets do not lose their shape, break, or get brittle. They can be used and reused multiple times to make wedding candies, baby shower snacks or kids lemon lollipops. They are 100 % silicon chocolate moulds and are microwave, oven, and cooker safe which can withstand + 280 Degrees To - 60 Degrees. The product can only be returned if it is not used and is in its packed condition.
PLEASE NOTE: Stock will be sent based on colours available",1 pc,pc,1 pc,1,1,249,139,"Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059",China,['40115101'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40115101_2-cook4u-silicon-chocolateice-mould-multi-shapes-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115101-2_2-cook4u-silicon-chocolateice-mould-multi-shapes-assorted-colors.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40115101'}, {'Manufacturer Name & ': 'Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059'}, {'Country of Origin': 'China'}]",-,-,-,Wash and rinse with liquid soap and lukewarm water. Soak the moulds in detergent or soap and avoid the use of abrasive scrubbers and washing powders.,‚ Brand - COOK4U ‚ Type - Moulds ‚ Model no - BB132 - O ‚ Material - Silicon ‚ Colour - Orange ‚ Weight - 60 gm ‚ Dimension - 10.5X1X19.5(LxWxH)Cm ‚ No of pcs - 1 pc ‚ Product content - 1 Pc Mould 15 cavity,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Cook4U,"Cook4U Silicon Cup Cake/Muffin Mould - 6 Compartment, (Assorted colors), 1 pc","Cook4U Muffin cups are easy and convenient to use. Just place them on any baking tray, fill it with your favourite cupcake or muffin batter, and into the oven. It saves time, and these versatile cups can be kept in the fridge, freezer and also the microwave to prepare fresh, hot muffins or delicious cupcakes anytime. They are non-stick, detach easily, and disposable. The product can only be returned if it is not used and is in its packed condition.
PLEASE NOTE: Stock will be sent based on colours available",1 pc,pc,1 pc,1,1,290,199,"Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059",China,['40115096'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40115096_2-cook4u-silicon-cup-cakemuffin-mould-6-compartment-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115096-2_2-cook4u-silicon-cup-cakemuffin-mould-6-compartment-assorted-colors.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115096-3_2-cook4u-silicon-cup-cakemuffin-mould-6-compartment-assorted-colors.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40115096'}, {'Manufacturer Name & ': 'Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059'}, {'Country of Origin': 'China'}]",-,-,-,Wash and rinse with liquid soap and lukewarm water. Soak the muffin moulds in detergent or soap and avoid the use of abrasive scrubbers and washing powders.,‚ Brand - COOK4U ‚ Type - Moulds ‚ Model no - BB131 - R ‚ Material - Silicon ‚ Colour - Red ‚ Weight - 108 gm ‚ Dimension - 12.5X8X22.5(LxWxH)Cm ‚ No of pcs - 1 pc ‚ Product content - 1 Pc Mould 15 cavity,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Cook4U,"Cook4U Silicon Cup Cake/Muffin Mould - 6 Compartment, Blue, 1 pc","Cook4U Muffin cups are easy and convenient to use. Just place them on any baking tray, fill it with your favourite cupcake or muffin batter, and into the oven. It saves time, and these versatile cups can be kept in the fridge, freezer and also microwave to prepare fresh, hot muffins or delicious cupcakes anytime. They are non-stick, detach easily, and disposable. The product can only be returned if it is not used and is in its packed condition.",1 pc,pc,1 pc,1,1,290,179,"Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059",China,['40115092'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40115092_3-cook4u-silicon-cup-cakemuffin-mould-6-compartment-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115092-2_3-cook4u-silicon-cup-cakemuffin-mould-6-compartment-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115092-3_3-cook4u-silicon-cup-cakemuffin-mould-6-compartment-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115092-4_1-cook4u-silicon-cup-cakemuffin-mould-6-compartment-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115092-5_1-cook4u-silicon-cup-cakemuffin-mould-6-compartment-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115092-6_1-cook4u-silicon-cup-cakemuffin-mould-6-compartment-blue.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40115092'}, {'Country of origin': 'China'}]",-,-,-,"Wash and rinse with liquid soap and lukewarm water.
Soak the muffin moulds in detergent or soap and avoid the use of abrasive scrubbers and washing powders.","‚ Brand - COOK4U
‚ Type - Muffin Cup set
‚ Model no - BB128 - B
‚ Material - Silicon
‚ Colour - Blue
‚ Weight - 150 g
‚ Dimension - 17X274.5(LxWxH)cm
‚ No of pcs - 1 pc
‚ Product content - 1 pc of mould (6 Compartments)",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Cook4U,"Cook4U Silicon Cup Cake/Muffin Mould - 6 Compartment, Green, 1 pc","Cook4U Muffin cups are easy and convenient to use. Just place them on any baking tray, fill it with your favourite cupcake or muffin batter, and into the oven. It saves time, and these versatile cups can be kept in the fridge, freezer and also the microwave to prepare fresh, hot muffins or delicious cupcakes anytime. They are non-stick, detach easily, and disposable. The product can only be returned if it is not used and is in its packed condition.",1 pc,pc,1 pc,1,1,290,139,"Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059",China,['40115095'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40115095_2-cook4u-silicon-cup-cakemuffin-mould-6-compartment-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115095-2_2-cook4u-silicon-cup-cakemuffin-mould-6-compartment-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115095-3_2-cook4u-silicon-cup-cakemuffin-mould-6-compartment-green.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40115095'}, {'Manufacturer Name & ': 'Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059'}, {'Country of Origin': 'China'}]",-,-,-,Wash and rinse with liquid soap and lukewarm water. Soak the muffin moulds in detergent or soap and avoid the use of abrasive scrubbers and washing powders.,‚ Brand - COOK4U ‚ Type - Muffin Cup set ‚ Model no - BB155 - R ‚ Material - Silicon ‚ Colour - Red ‚ Weight - 124 gm ‚ Dimension - 15.5X24.53(LxWxH)Cm ‚ No of pcs - 1 Pc ‚ Product content - 1 pc of mould (6 compartments).,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Cook4U,"Cook4U Silicon Cup Cake/Muffin Mould - 6 Compartment, Orange, 1 pc","Cook4U Muffin cups are easy and convenient to use. Just place them on any baking tray, fill it with your favorite cupcake or muffin batter, and into the oven. It saves time, and these versatile cups can be kept in the fridge, freezer and also the microwave to prepare fresh, hot muffins or delicious cupcakes anytime. They are non stick, detach easily, and disposable. The product can only be returned if it is not used and is in its packed condition.",1 pc,pc,1 pc,1,1,290,179,"Decent Plastic no,84 Nawada Industrial Area Uttam Nagar-110059",China,['40115091'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40115091_2-cook4u-silicon-cup-cakemuffin-mould-6-compartment-orange.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115091-2_2-cook4u-silicon-cup-cakemuffin-mould-6-compartment-orange.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115091-3_2-cook4u-silicon-cup-cakemuffin-mould-6-compartment-orange.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115091-4_2-cook4u-silicon-cup-cakemuffin-mould-6-compartment-orange.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115091-5_1-cook4u-silicon-cup-cakemuffin-mould-6-compartment-orange.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115091-6_1-cook4u-silicon-cup-cakemuffin-mould-6-compartment-orange.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40115091'}, {'Manufacturer Name & ': 'Decent Plastic no,84 Nawada Industrial Area Uttam Nagar-110059'}, {'Country of Origin': 'China'}]",-,-,-,"Wash and rinse with liquid soap and lukewarm water.
Soak the muffin moulds in detergent or soap and avoid the use of abrasive scrubbers and washing powders.","‚ Brand - COOK4U \
‚ Type - Muffin Cup set
‚ Model no - BB128 - O
‚ Material - Silicon
‚ Colour - Orange
‚ Weight - 150 gm
‚ Dimension - 17X274.5(LxWxH)Cm
‚ No of pcs - 1 Pc
‚ Product content - 1 pc of mould (6 compartments)",-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Cook4U,"Cook4U Silicon Hot Pot Holder - BB161 Blue, 1 pc","Cook4U Silicone pot holder makes it easy to hold hot pots, pans and other kitchen equipment when hot. They make cooking hassle-free and will help enjoy the process of cooking and serving. Its flexible surface twists and bends to acquire a proper grip and are ideal for repeated use. A pair of protective heat resistant oven mitts set is recommended for serving, baking, cooking or handling hot plates conveniently and to facilitate daily use. They are perfect for handling plates and containers out of the microwave without burning your hands or fingers. They are also easy to store and clean, and the design facilitates hanging them for easy reach. The product can only be returned if it is not used and is in its packed condition.",1 pc,pc,1 pc,1,1,149,149,"Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059",China,['6825303110010'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40115115_2-cook4u-silicon-hot-pot-holder-bb161-blue.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40115115-2_2-cook4u-silicon-hot-pot-holder-bb161-blue.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '6825303110010'}, {'Manufacturer Name & ': 'Decent Plastic no, 84 Nawada Industrial Area Uttam Nagar-110059'}, {'Country of Origin': 'China'}, {'",-,-,-,Wash and rinse with liquid soap and lukewarm water. Avoid the use of abrasive scrubbers and washing powders.,"‚ Brand - COOK4U
 ‚ Type - Pot Holder 
‚ Model no - BB161 - DB 
‚ Material - Silicon 
‚ Colour - Dark Blue 
‚ Weight - 56 gm 
‚ Dimension - 9.5X10X9(LxWxH) Cm 
‚ No of pcs - 1 pc 
‚ Product Content - 1 Pc Pot Holder Tong",-
