Sku Code,L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product Name,Colour,Colour Shade Name,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Pack Size,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image,Image,Image,Image,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),GTIN,HSN,EAN,Gender,Concern,Ingredient,Conscious,Pack Size,Preference,Formulation,Skin Type,Age Group,Occasion,Fragrance Family,Hair Type,Hair Thickness,Sustainable,Type,Benefit,Warranty,Jewellery Type,Pattern,Extension Type,Extension Colour,Finish,Coverage,Skin Tone,SPF,Bristle Type,Brush Type,Flavour
EU00076892,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Silk Argan Oil Gotu Kola Conditioner - 250ml,,,240-260 ML,1,Fabindia,475,475,Hair Silk Argan Oil gotu kala Conditioner FABE 250ml BIOME CWH.,,,1,Units,Single,,"FABINDIA LIMITED, KRAUTER HEALTHCARE LIMITED B-44, SEC-80, NOIDA, 201305, U.P., INDIA MFG. LICENCE NO.: UP16320000019",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FabindiaSilkArganOilGotuKolaConditioner-250ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FabindiaSilkArganOilGotuKolaConditioner-250ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FabindiaSilkArganOilGotuKolaConditioner-250ml_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FabindiaSilkArganOilGotuKolaConditioner-250ml_4.jpg,,,,(N),(Y),(N),,,,,Thinning and Hair Fall,"Argan Oil,Gotu Kola",,,,Oil,,,,,Regular,Normal,Regular,Conditioner,,,,,,,,,,,,,
EU00076893,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Jasmine Tea Tree Chamomile Conditioner - 250ml,,,240-260 ML,1,Fabindia,425,425,Hair Tea Tree & Jasmine Hydrating Conditioner FABE 250ml BIOME CWH.,,,1,Units,Single,,"FABINDIA LIMITED, KRAUTER HEALTHCARE LIMITED B-44, SEC-80, NOIDA, 201305, U.P., INDIA MFG. LICENCE NO.: UP16320000019",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FabindiaJasmineTeaTreeChamomileConditioner-250ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FabindiaJasmineTeaTreeChamomileConditioner-250ml_2.jpg,,,,,,(N),(Y),(N),,,,,Thinning and Hair Fall,"Tea Tree,Jasmine,Chamomile",,,,,,,,,Regular,Normal,Regular,Conditioner,Hydrating,,,,,,,,,,,,
EU00076894,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Repair & Nourish Argan Oil Conditioner with Shea Butter 500ml,,,400-500 ML,1,NANDIKA BEAUTY,550,550,Repair & Nourish Argan Oil Conditioner with Shea Butter,,,1,Units,Single,,"MAXX AND NAD CARE PVT .LTD, BLUE STAR COSMETICS BAWANA DELHI - 110042",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRepair&NourishArganOilConditionerwithSheaButter500ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRepair&NourishArganOilConditionerwithSheaButter500ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRepair&NourishArganOilConditionerwithSheaButter500ml_3.jpg,,,,,(N),(Y),(N),,,,,Thinning and Hair Fall,Argan Oil,,,Paraben-Free,"Oil,Butter",,,,,Normal,Normal,Regular,Conditioner,,,,,,,,,,,,,
EU00076895,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Red Onion Black Seed Oil Conditioner 500ml,"Red,Black",,400-500 ML,1,NANDIKA BEAUTY,649,649,Red Onion Black Seed Oil Conditioner,,,1,Units,Single,,"MAXX AND NAD CARE PVT .LTD, BLUE STAR COSMETICS BAWANA DELHI - 110041",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRedOnionBlackSeedOilConditioner500ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRedOnionBlackSeedOilConditioner500ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRedOnionBlackSeedOilConditioner500ml_3.jpg,,,,,(N),(Y),(N),,,,,Dandruff,Onion,,,Paraben-Free,Oil,,,,,Regular,Fine,Regular,Conditioner,,,,,,,,,,,,,
EU00076896,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Red Onion Black Seed Oil Shampoo 500ml,"Red,Black",,400-500 ML,1,NANDIKA BEAUTY,599,599,Red Onion Black Seed Oil Shampoo,,,1,Units,Single,,"MAXX AND NAD CARE PVT .LTD, BLUE STAR COSMETICS BAWANA DELHI - 110040",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRedOnionBlackSeedOilShampoo500ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRedOnionBlackSeedOilShampoo500ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRedOnionBlackSeedOilShampoo500ml_3.jpg,,,,,(N),(Y),(N),,,,,Thinning and Hair Fall,Onion,,,Paraben-Free,Oil,,,,,Normal,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076897,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Repair & Nourish Argan Oil Shampoo with Shea Butter 500ml,,,400-500 ML,1,NANDIKA BEAUTY,500,500,Repair & Nourish Argan Oil Shampoo with Shea Butter,,,1,Units,Single,,"MAXX AND NAD CARE PVT .LTD, BLUE STAR COSMETICS BAWANA DELHI - 110039",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRepair&NourishArganOilShampoowithSheaButter500ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRepair&NourishArganOilShampoowithSheaButter500ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NANDIKABEAUTYRepair&NourishArganOilShampoowithSheaButter500ml_3.jpg,,,,,(N),(Y),(N),,,,,Thinning and Hair Fall,Argan Oil,,,Paraben-Free,"Oil,Butter",,,,,Normal,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076898,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Wine & Argan Oil Moisturizing & Smoothing Conditioner 285ml,,,280-300 ML,1,VIA TOKYO ORGANIC,499,299,Wine & Argan Oil Moisturizing & Smoothing Conditioner,,,1,Units,Single,,"Billionkart Private Limited, Ayusri Health Products Limited, Mouza Chamrail, NH6, Howrah 711114, India | M. L. No. : CL-1063 M",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14VIATOKYOORGANICWine&ArganOilMoisturizing&SmoothingConditioner285ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14VIATOKYOORGANICWine&ArganOilMoisturizing&SmoothingConditioner285ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14VIATOKYOORGANICWine&ArganOilMoisturizing&SmoothingConditioner285ml_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14VIATOKYOORGANICWine&ArganOilMoisturizing&SmoothingConditioner285ml_4.jpg,,,,(N),(Y),(N),,,,,Daily Use,Argan Oil,,,Paraben-Free,Oil,,,,,Normal,Normal,Regular,Conditioner,,,,,,,,,,,,,
EU00076899,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Red Onion & Tsubaki Oil Hair Fall Control Conditioner 285ml,Red,,280-300 ML,1,VIA TOKYO ORGANIC,449,269,Red Onion & Tsubaki Oil Hair Fall Control Conditioner,,,1,Units,Single,,"Billionkart Private Limited, Ayusri Health Products Limited, Mouza Chamrail, NH6, Howrah 711114, India | M. L. No. : CL-1063 M",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14VIATOKYOORGANICRedOnion&TsubakiOilHairFallControlConditioner285ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14VIATOKYOORGANICRedOnion&TsubakiOilHairFallControlConditioner285ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14VIATOKYOORGANICRedOnion&TsubakiOilHairFallControlConditioner285ml_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14VIATOKYOORGANICRedOnion&TsubakiOilHairFallControlConditioner285ml_4.jpg,,,,(N),(Y),(N),,,,,Thinning and Hair Fall,Onion,,,Paraben-Free,Oil,,,,,Regular,Normal,Regular,Conditioner,,,,,,,,,,,,,
EU00076900,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Set of 2 All Natural Probiotics Shampoo Bars for Oily Hair - 90 g Each,,,150-180 ML,1,GOLI SODA,500,500,Set of 2 All Natural Probiotics Shampoo Bar for Oily Hair,,,2,Units,Bundle,,"GOLI SODA SUSTAINABLE SOLUTIONS PRIVATE LIMITED, GOLI SODA Sustainable Solutions Private Limited4, Second Street, Dr. Radhakrishnan Salai, Mylapore, Chennai - 600004.",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarsforOilyHair-90gEach_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarsforOilyHair-90gEach_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarsforOilyHair-90gEach_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarsforOilyHair-90gEach_4.jpg,,,,(N),(Y),(N),,,,,Thinning and Hair Fall,Coconut,,,SLS-Free,Bar,Natural,,,,Oily,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076901,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Set of 2 All Natural Probiotics Shampoo Bars for Dry Hair - 90 g Each,,,150-180 ML,1,GOLI SODA,500,500,Set of 2 All Natural Probiotics Shampoo Bar for Dry Hair,,,2,Units,Bundle,,"GOLI SODA SUSTAINABLE SOLUTIONS PRIVATE LIMITED, GOLI SODA Sustainable Solutions Private Limited4, Second Street, Dr. Radhakrishnan Salai, Mylapore, Chennai - 600004.",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarsforDryHair-90gEach_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarsforDryHair-90gEach_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarsforDryHair-90gEach_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarsforDryHair-90gEach_4.jpg,,,,(N),(Y),(N),,,,,Thinning and Hair Fall,Castor Oil,,,SLS-Free,Bar,Natural,,,,Dry Hair,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076902,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,All Natural Probiotics Hair Conditioner For Healthy & Voluminous Hair 130 g,,,100-150 ML,1,GOLI SODA,699,699,All Natural Probiotics Hair Conditioner For Healthy & Voluminous Hair,,,1,Units,Single,,"GOLI SODA SUSTAINABLE SOLUTIONS PRIVATE LIMITED, GOLI SODA Sustainable Solutions Private Limited4, Second Street, Dr. Radhakrishnan Salai, Mylapore, Chennai - 600004.",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODAAllNaturalProbioticsHairConditionerForHealthy&VoluminousHair130g_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODAAllNaturalProbioticsHairConditionerForHealthy&VoluminousHair130g_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODAAllNaturalProbioticsHairConditionerForHealthy&VoluminousHair130g_3.jpg,,,,,(N),(Y),(N),,,,,Volumizing,,,,Sulfate-Free,,Natural,,,,Regular,Normal,Regular,Conditioner,,,,,,,,,,,,,
EU00076903,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Set of 2 All Natural Probiotics Shampoo Bar for Normal Hair 90 g Each,,,150-180 ML,1,GOLI SODA,500,500,Set of 2 All Natural Probiotics Shampoo Bar for Normal Hair,,,2,Units,Bundle,,"GOLI SODA SUSTAINABLE SOLUTIONS PRIVATE LIMITED, GOLI SODA Sustainable Solutions Private Limited4, Second Street, Dr. Radhakrishnan Salai, Mylapore, Chennai - 600004.",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarforNormalHair90gEach_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarforNormalHair90gEach_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarforNormalHair90gEach_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14GOLISODASetof2AllNaturalProbioticsShampooBarforNormalHair90gEach_4.jpg,,,,(N),(N),(N),,,,,Daily Use,Coconut,,,SLS-Free,Bar,Natural,,,,Normal,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076904,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Herbal Shampoo for All Hair Type 100ml,,,90-100 ML,1,Awesomeskin Science,145,145,Herbal Shampoo for All Hair Type,,,1,Units,Single,,"J.S. ENTERPRISE, pine Herbals IndiaAdd: Ambala City-134003, Haryana",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceHerbalShampooforAllHairType100ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceHerbalShampooforAllHairType100ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceHerbalShampooforAllHairType100ml_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceHerbalShampooforAllHairType100ml_4.jpg,,,,(N),(Y),(N),,,,,Dandruff,Bhringraj,,,Sulfate-Free,,Herbal,,,,Normal,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076905,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Green Apple Shampoo for All Hair Type - 100ml,Green,,90-100 ML,1,Awesomeskin Science,155,155,Green Apple Shampoo for All Hair Type,,,1,Units,Single,,"J.S. ENTERPRISE, pine Herbals IndiaAdd: Ambala City-134003, Haryana",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceGreenAppleShampooforAllHairType-100ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceGreenAppleShampooforAllHairType-100ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceGreenAppleShampooforAllHairType-100ml_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceGreenAppleShampooforAllHairType-100ml_4.jpg,,,,(N),(Y),(N),,,,,Anti-Frizz,Aloe Vera,,,Sulfate-Free,,,,,Green,Normal,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076906,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Onion Black Seed Shampoo for Smoother Hair - 200 g,Black,,190-200 ML,1,Awesomeskin Science,295,295,Onion Black Seed Shampoo for Smoother Hair,,,1,Units,Single,,"J.S. ENTERPRISE, UPP Cosmetic Division Add: B-161, Okhla , Industrial Area Phase-I, New Delhi-110020",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceOnionBlackSeedShampooforSmootherHair-200g_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceOnionBlackSeedShampooforSmootherHair-200g_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceOnionBlackSeedShampooforSmootherHair-200g_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14AwesomeskinScienceOnionBlackSeedShampooforSmootherHair-200g_4.jpg,,,,(N),(Y),(N),,,,,Thinning and Hair Fall,Onion,,,Paraben-Free,,,,,,Regular,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076907,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Aloe Vera Shampoo - 200ml,,,190-200 ML,1,Sindhu Herbals,396,396,Aloe Vera Shampoo,,,1,Units,Single,,"Sindhu Herbals, Sindhu Herbals & H. No : 6-4-291 , B/443 , LIG, Phase : II, Near Axis Bank Atm, Red Tank, Vansthalipuram, Hyderabad, Telangana, 500070.",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14SindhuHerbalsAloeVeraShampoo-200ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14SindhuHerbalsAloeVeraShampoo-200ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14SindhuHerbalsAloeVeraShampoo-200ml_3.jpg,,,,,(N),(Y),(N),,,,,Dandruff,Aloe Vera,,,Herbal,,,,,,Normal,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076908,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Buy 3 40-Day Miracle Shampoos and Get 1 Shampoo Free,,,600 ML & Above,1,Sindhu Herbals,1596,1596,Buy 3 40-Day Miracle Shampoos and Get 1 Shampoo Free,,,1,Units,Single,,"Sindhu Herbals, Sindhu Herbals & H. No : 6-4-291 , B/443 , LIG, Phase : II, Near Axis Bank Atm, Red Tank, Vansthalipuram, Hyderabad, Telangana, 500070.",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14SindhuHerbalsBuy340-DayMiracleShampoosandGet1ShampooFree_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14SindhuHerbalsBuy340-DayMiracleShampoosandGet1ShampooFree_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14SindhuHerbalsBuy340-DayMiracleShampoosandGet1ShampooFree_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14SindhuHerbalsBuy340-DayMiracleShampoosandGet1ShampooFree_4.jpg,,,,(N),(Y),(N),,,,,Thinning and Hair Fall,Amla,,,Herbal,,,,Day,,Normal,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076909,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Color Protection with Dry-Damage Control Shampoo - 200ml,,,190-200 ML,1,NatureNova Herbals,449,404,Aloe Vera Colour Protection Shampoo with Dry-Damage Control,,,1,Units,Single,,"NatureNova Herbals Private Limited, Shaoline Cosmetics Enterprise, Barasat, Surpara, Chandannagar, Hoogly, West Bengal 712 138",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsColorProtectionwithDry-DamageControlShampoo-200ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsColorProtectionwithDry-DamageControlShampoo-200ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsColorProtectionwithDry-DamageControlShampoo-200ml_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsColorProtectionwithDry-DamageControlShampoo-200ml_4.jpg,,,,(N),(Y),(N),,,,,Colour Protection,Aloe Vera,,,Paraben-Free,,,,,,Damaged Hair,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076910,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Moringa & Amla Anti-Hair Fall with Spa Shampoo - 200ml,,,190-200 ML,1,NatureNova Herbals,369,332,Moringa & Amla Anti-Hairfall Shampoo with Spa,,,1,Units,Single,,"NatureNova Herbals Private Limited, Shaoline Cosmetics Enterprise, Barasat, Surpara, Chandannagar, Hoogly, West Bengal 712 137",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsMoringa&AmlaAnti-HairFallwithSpaShampoo-200ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsMoringa&AmlaAnti-HairFallwithSpaShampoo-200ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsMoringa&AmlaAnti-HairFallwithSpaShampoo-200ml_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsMoringa&AmlaAnti-HairFallwithSpaShampoo-200ml_4.jpg,,,,(N),(Y),(N),,,,,Thinning and Hair Fall,Amla,,,Paraben-Free,,,,,,Dull Hair,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076911,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Anti-Dandruff Conditioning Shampoo with Amla &lemon - 200ml,,,190-200 ML,1,NatureNova Herbals,323,290,Anti-Dandruff Conditioning Shampoo with Amla & Lemon,,,1,Units,Single,,"NatureNova Herbals Private Limited, Shaoline Cosmetics Enterprise, Barasat, Surpara, Chandannagar, Hoogly, West Bengal 712 136",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsAnti-DandruffConditioningShampoowithAmla&Lemon-200ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsAnti-DandruffConditioningShampoowithAmla&Lemon-200ml_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsAnti-DandruffConditioningShampoowithAmla&Lemon-200ml_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14NatureNovaHerbalsAnti-DandruffConditioningShampoowithAmla&Lemon-200ml_4.jpg,,,,(N),(Y),(N),,,,,Dandruff,Amla,,,Paraben-Free,,,,,,Dry Hair,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076912,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Bounce & Shine Shampoo with Argan Oil - 300ml,,,280-300 ML,1,Fashion Colour,399,339,Bounce & Shine Shampoo with Argan Oil,,,1,Units,Single,,"Blessings, Life Essentials Personal Care Pvt Ltd , Plot No 28,29, Electronic City, Sec-18, Phase IV, Gurgaon 122001, Lic No. 1006-ISM(HR)",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FashionColourBounce&ShineShampoowithArganOil-300ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FashionColourBounce&ShineShampoowithArganOil-300ml_2.jpg,,,,,,(N),(Y),(N),,,,,Volumizing,Argan Oil,,,Paraben-Free,Oil,,,,,Normal,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076913,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Apple Conditioner for Smooth Hair - 300ml,,,280-300 ML,1,Fashion Colour,399,339,Apple Conditioner for Smooth Hair,,,1,Units,Single,,"Blessings, Life Essentials Personal Care Pvt Ltd , Plot No 28,29, Electronic City, Sec-18, Phase IV, Gurgaon 122001, Lic No. 1006-ISM(HR)",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FashionColourAppleConditionerforSmoothHair-300ml_1.jpg,,,,,,,(N),(Y),(N),,,,,Split Ends,,,,Paraben-Free,,,,,,Normal,Fine,Regular,Conditioner,,,,,,,,,,,,,
EU00076914,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Anti-Hairloss Shampoo for Dry Hair & Split Ends - 300ml,,,280-300 ML,1,Fashion Colour,399,339,Anti-Hair Loss Shampoo for Dry Hair & Split Ends,,,1,Units,Single,,"Blessings, Life Essentials Personal Care Pvt Ltd , Plot No 28,29, Electronic City, Sec-18, Phase IV, Gurgaon 122001, Lic No. 1006-ISM(HR)",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FashionColourAnti-HairLossShampooforDryHair&SplitEnds-300ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FashionColourAnti-HairLossShampooforDryHair&SplitEnds-300ml_2.jpg,,,,,,(N),(Y),(N),,,,,Dullness,,,,Paraben-Free,,,,,,Dry Hair,Fine,Regular,Shampoo,,,,,,,,,,,,,
EU00076915,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Anti-Dandruff Shampoo with Apple Extracts - 300ml,,,280-300 ML,1,Fashion Colour,399,339,Anti-Dandruff Shampoo with Apple Extracts,,,1,Units,Single,,"Blessings, Life Essentials Personal Care Pvt Ltd , Plot No 28,29, Electronic City, Sec-18, Phase IV, Gurgaon 122001, Lic No. 1006-ISM(HR)",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FashionColourAnti-DandruffShampoowithAppleExtracts-300ml_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14FashionColourAnti-DandruffShampoowithAppleExtracts-300ml_2.jpg,,,,,,(N),(Y),(N),,,,,Dandruff,,,,Paraben-Free,,,,,,Normal,Normal,Regular,Shampoo,,,,,,,,,,,,,
EU00076916,RET,RET-13,RET-13-13,RET-13-13-1B,RET-13-13-1B-14,Set of 2 Men 10x Stronger Hair Vitalizer Shampoo 250ml each,,,250ML,1,Ustraa,998,778,Set of 2 Men 10x Stronger Hair Vitalizer Shampoo,,,2,Units,Bundle,,"HAPPILY UNMARRIED MARKETING PVT. LTD., M.G. Shahani & Co. (Delhi) Ltd., 30 Pharma City, Selaqui Industrial Area, Dehradun, Uttarakhand - 248197",India,,,,,(N),(N),,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14UstraaSetof2Men10xStrongerHairVitalizerShampoo250mleach_1.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14UstraaSetof2Men10xStrongerHairVitalizerShampoo250mleach_2.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14UstraaSetof2Men10xStrongerHairVitalizerShampoo250mleach_3.jpg,https://datalabs.siva3.io/images/ConditionersRET-13-13-1B-14UstraaSetof2Men10xStrongerHairVitalizerShampoo250mleach_4.jpg,,,,(N),(Y),(N),,,,Male,Hair Growth,Caffeine,,,Paraben-Free,,,,,,Normal,Normal,Regular,Shampoo,,,,,,,,,,,,,
