L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image,Image 1,Images 2,Images 3,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Type,Saree Fabric,Blouse,Blouse Fabric,Border,Bottom Fabric,Bottom Pattern,Bottom Type,Choli Stitch,Colour Family,Design Styling,Dupatta,Dupatta Border,Dupatta Fabric,Hemline,Kurta Fabric,Lehenga Fabric,Lehenga Lining Fabric,Lehenga Stitch,Set Content,Shape,Sleeve Styling,Slit Detail,Stitch,Top Design Styling,Top Hemline,Top Length,Top Pattern,Top Shape,Top Type,Wash Care,Weave Pattern,Weave Type
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3292,Women Blue Solid Ankle Length Leggings,Blue,XL,1,W,799,559,"Indigo blue solid knitted ankle-length leggings, has an elasticated waistband and slip-on closure",,,1,Units,"Machine-wash - 95% Cotton; 5% Lycra
Machine wash","TCNS Clothing Co. Ltd,R.S.C.S.INTERNATIONAL Khasra No 41-14-41/15-1-4/15/2 Near Street Ramtex Priya colony Ludhiana-144001 Punjab 144001",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_W_19186076WomenBlueSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_19186076WomenBlueSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_19186076WomenBlueSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_19186076WomenBlueSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,Indigo,Solid,,,Knitted,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,Knitted
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3293,Women Blue Solid Ankle Length Leggings,Blue,XXL,1,W,799,559,"Indigo blue solid knitted ankle-length leggings, has an elasticated waistband and slip-on closure",,,1,Units,"Machine-wash - 95% Cotton; 5% Lycra
Machine wash","TCNS Clothing Co. Ltd,R.S.C.S.INTERNATIONAL Khasra No 41-14-41/15-1-4/15/2 Near Street Ramtex Priya colony Ludhiana-144001 Punjab 144001",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_W_19186076WomenBlueSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_19186076WomenBlueSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_19186076WomenBlueSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_W_19186076WomenBlueSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,Indigo,Solid,,,Knitted,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,Knitted
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3294,Women Maroon Solid Ankle Length Leggings,Maroon,S,1,TAG 7,1799,593,Maroon solid ankle length leggings has an elasticated waistband and slip-on closure,,,1,Units,"Material-Cotton
Care Instructions-Machine wash.","GENERATION,GENERATION, B-7/1, RANA PRATAP BAGH, DELHI-110007",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3295,Women Maroon Solid Ankle Length Leggings,Maroon,M,1,TAG 7,1799,593,Maroon solid ankle length leggings has an elasticated waistband and slip-on closure,,,1,Units,"Material-Cotton
Care Instructions-Machine wash.","GENERATION,GENERATION, B-7/1, RANA PRATAP BAGH, DELHI-110007",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3296,Women Maroon Solid Ankle Length Leggings,Maroon,L,1,TAG 7,1799,593,Maroon solid ankle length leggings has an elasticated waistband and slip-on closure,,,1,Units,"Material-Cotton
Care Instructions-Machine wash.","GENERATION,GENERATION, B-7/1, RANA PRATAP BAGH, DELHI-110007",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3297,Women Maroon Solid Ankle Length Leggings,Maroon,XL,1,TAG 7,1799,593,Maroon solid ankle length leggings has an elasticated waistband and slip-on closure,,,1,Units,"Material-Cotton
Care Instructions-Machine wash.","GENERATION,GENERATION, B-7/1, RANA PRATAP BAGH, DELHI-110007",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3298,Women Maroon Solid Ankle Length Leggings,Maroon,XXL,1,TAG 7,1799,593,Maroon solid ankle length leggings has an elasticated waistband and slip-on closure,,,1,Units,"Material-Cotton
Care Instructions-Machine wash.","GENERATION,GENERATION, B-7/1, RANA PRATAP BAGH, DELHI-110007",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3299,Women Maroon Solid Ankle Length Leggings,Maroon,3XL,1,TAG 7,1799,593,Maroon solid ankle length leggings has an elasticated waistband and slip-on closure,,,1,Units,"Material-Cotton
Care Instructions-Machine wash.","GENERATION,GENERATION, B-7/1, RANA PRATAP BAGH, DELHI-110007",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17706152WomenMaroonSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3300,Women Red Solid Ankle-Length Leggings,Red,S,1,Go Colors,599,599,"Red coloured solid rayon ankle-length leggings, has an elasticated waistband, a drawstring and slip-on closure",,,1,Units,Rayon,"GO FASHION (INDIA) LIMITED,Go Fashion India Private Limited, 4, 5th Floor, Sathak Center, Chennai - 600034",India,,Dry Clean,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,Rayon,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3301,Women Red Solid Ankle-Length Leggings,Red,M,1,Go Colors,599,599,"Red coloured solid rayon ankle-length leggings, has an elasticated waistband, a drawstring and slip-on closure",,,1,Units,Rayon,"GO FASHION (INDIA) LIMITED,Go Fashion India Private Limited, 4, 5th Floor, Sathak Center, Chennai - 600034",India,,Dry Clean,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,Rayon,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3302,Women Red Solid Ankle-Length Leggings,Red,L,1,Go Colors,599,599,"Red coloured solid rayon ankle-length leggings, has an elasticated waistband, a drawstring and slip-on closure",,,1,Units,Rayon,"GO FASHION (INDIA) LIMITED,Go Fashion India Private Limited, 4, 5th Floor, Sathak Center, Chennai - 600034",India,,Dry Clean,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,Rayon,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3303,Women Red Solid Ankle-Length Leggings,Red,XL,1,Go Colors,599,599,"Red coloured solid rayon ankle-length leggings, has an elasticated waistband, a drawstring and slip-on closure",,,1,Units,Rayon,"GO FASHION (INDIA) LIMITED,Go Fashion India Private Limited, 4, 5th Floor, Sathak Center, Chennai - 600034",India,,Dry Clean,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329012WomenRedSolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,Rayon,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3304,Women Grey Solid Cotton Three-Fourth Leggings,Grey,S,1,Go Colors,549,549,"Grey coloured cotton rayon three-fourth length leggings, has an elasticated waistband, a drawstring and slip-on closure",,,1,Units,"Rayon, Cotton","GO FASHION (INDIA) LIMITED,Go Fashion India Private Limited, 4, 5th Floor, Sathak Center, Chennai - 600034",India,,Gentle Machine Wash/Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,"Rayon,Cotton",,,,,,,,,,,,,,Three-Fourth Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3305,Women Grey Solid Cotton Three-Fourth Leggings,Grey,M,1,Go Colors,549,549,"Grey coloured cotton rayon three-fourth length leggings, has an elasticated waistband, a drawstring and slip-on closure",,,1,Units,"Rayon, Cotton","GO FASHION (INDIA) LIMITED,Go Fashion India Private Limited, 4, 5th Floor, Sathak Center, Chennai - 600034",India,,Gentle Machine Wash/Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,"Rayon,Cotton",,,,,,,,,,,,,,Three-Fourth Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3306,Women Grey Solid Cotton Three-Fourth Leggings,Grey,L,1,Go Colors,549,549,"Grey coloured cotton rayon three-fourth length leggings, has an elasticated waistband, a drawstring and slip-on closure",,,1,Units,"Rayon, Cotton","GO FASHION (INDIA) LIMITED,Go Fashion India Private Limited, 4, 5th Floor, Sathak Center, Chennai - 600034",India,,Gentle Machine Wash/Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,"Rayon,Cotton",,,,,,,,,,,,,,Three-Fourth Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3307,Women Grey Solid Cotton Three-Fourth Leggings,Grey,XL,1,Go Colors,549,549,"Grey coloured cotton rayon three-fourth length leggings, has an elasticated waistband, a drawstring and slip-on closure",,,1,Units,"Rayon, Cotton","GO FASHION (INDIA) LIMITED,Go Fashion India Private Limited, 4, 5th Floor, Sathak Center, Chennai - 600034",India,,Gentle Machine Wash/Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_GoColors_15329002WomenGreySolidCottonThreeFourthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,"Rayon,Cotton",,,,,,,,,,,,,,Three-Fourth Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3308,Women Pink Solid Slim-Fit Churidar-Length Leggings,Pink,S,1,Souchii,499,399,"Pink solid slim-fit churidar-length leggings
Elasticated wiastband
Slip-on closure",,,1,Units,"Soft cotton viscose rayon fabric
Machine wash","MOHAN BHOG SAMUDYAM PRIVATE LIMITED,Mohan Bhog Samudyam Pvt Ltd , Factory no 2 Gottamaranahalli , Singena Agrahara Rd , Bangalore-560099Bangaluru, Bengaluru (Bangalore) Rural, Karnataka, 560099",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,Slim,Slim,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3309,Women Pink Solid Slim-Fit Churidar-Length Leggings,Pink,M,1,Souchii,499,399,"Pink solid slim-fit churidar-length leggings
Elasticated wiastband
Slip-on closure",,,1,Units,"Soft cotton viscose rayon fabric
Machine wash","MOHAN BHOG SAMUDYAM PRIVATE LIMITED,Mohan Bhog Samudyam Pvt Ltd , Factory no 2 Gottamaranahalli , Singena Agrahara Rd , Bangalore-560099Bangaluru, Bengaluru (Bangalore) Rural, Karnataka, 560099",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,Slim,Slim,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3310,Women Pink Solid Slim-Fit Churidar-Length Leggings,Pink,L,1,Souchii,499,399,"Pink solid slim-fit churidar-length leggings
Elasticated wiastband
Slip-on closure",,,1,Units,"Soft cotton viscose rayon fabric
Machine wash","MOHAN BHOG SAMUDYAM PRIVATE LIMITED,Mohan Bhog Samudyam Pvt Ltd , Factory no 2 Gottamaranahalli , Singena Agrahara Rd , Bangalore-560099Bangaluru, Bengaluru (Bangalore) Rural, Karnataka, 560099",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,Slim,Slim,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3311,Women Pink Solid Slim-Fit Churidar-Length Leggings,Pink,XL,1,Souchii,499,399,"Pink solid slim-fit churidar-length leggings
Elasticated wiastband
Slip-on closure",,,1,Units,"Soft cotton viscose rayon fabric
Machine wash","MOHAN BHOG SAMUDYAM PRIVATE LIMITED,Mohan Bhog Samudyam Pvt Ltd , Factory no 2 Gottamaranahalli , Singena Agrahara Rd , Bangalore-560099Bangaluru, Bengaluru (Bangalore) Rural, Karnataka, 560099",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,Slim,Slim,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-3312,Women Pink Solid Slim-Fit Churidar-Length Leggings,Pink,XXL,1,Souchii,499,399,"Pink solid slim-fit churidar-length leggings
Elasticated wiastband
Slip-on closure",,,1,Units,"Soft cotton viscose rayon fabric
Machine wash","MOHAN BHOG SAMUDYAM PRIVATE LIMITED,Mohan Bhog Samudyam Pvt Ltd , Factory no 2 Gottamaranahalli , Singena Agrahara Rd , Bangalore-560099Bangaluru, Bengaluru (Bangalore) Rural, Karnataka, 560099",India,,Machine Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_Souchii_14813108WomenPinkSolidSlimFitChuridarLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,Slim,Slim,,,,,,,,Churidar Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Wash,,
